audit_id,question_id,stage,question,gold_answer,gold_supporting_facts,retrieved_evidence,covered_supporting_facts,automatic_three_class_label,automatic_stop_label,critic_stop_probability,critic_prediction,prediction_outcome,evidence_length_tokens,evidence_length_bucket,gold_supporting_fact_count,gold_supporting_fact_bucket,visible_supporting_fact_ratio_evaluation_only,human_sufficient_to_answer,human_label,human_notes,reviewer
[article_f4d58651f7a03adf9e89_b256_s0000-0005] TITLE: Waltham Abbey Church | SENTENCE_IDS: [0, 1, 2, 3, 4, 5] | TEXT: The Abbey Church of Waltham Holy Cross and St Lawrence is the parish church of the town of Waltham Abbey, Essex, England.  It has been a place of worship since the 7th century.  The present building dates mainly from the early 12th century and is an example of Norman architecture.  To the east of the existing church are traces of an enormous eastward enlargement of the building, begun following the re-foundation of the abbey in 1177.  In the Late Middle Ages, Waltham was one of the largest church buildings in England and a major site of pilgrimage; in 1540 was the last religious community to be closed during the Dissolution of the Monasteries.  It is still an active parish church for the town.

[article_b01c8c563081edc87f25_b256_s0000-0002] TITLE: Muramasa | SENTENCE_IDS: [0, 1, 2] | TEXT: Muramasa Sengo (千子 村正 , Sengo Muramasa ) was a famous swordsmith who founded the Muramasa school and lived during the Muromachi period (14th to 16th centuries) in Japan.  Oscar Ratti and Adele Westbrook said that Muramasa ""was a most skillful smith but a violent and ill-balanced mind verging on madness, that was supposed to have passed into his blades.  They were popularly believed to hunger for blood and to impel their warrior to commit murder or suicide.""","[{""title"": ""Den Tagayasu"", ""sentence_id"": 2}, {""title"": ""Bombing of Tokyo"", ""sentence_id"": 1}]",sufficient,1,0.977562427520752,1,correct_stop,2941,>2048,2,2,0.0,,,,
77,hotpot_003570,rerank@20,Who played a lead role in Dhool and has been awarded an Honorary Doctorate by the People's University of Milan?,Vikram,"[{""title"": ""Dhool"", ""sentence_id"": 0}, {""title"": ""Dhool"", ""sentence_id"": 1}, {""title"": ""Vikram (actor)"", ""sentence_id"": 0}]","[article_728ab935555a21f58d58_b256_s0000-0005] TITLE: Dhool | SENTENCE_IDS: [0, 1, 2, 3, 4, 5] | TEXT: Dhool (English: Super ) is a 2003 Indian Tamil-language action masala film directed by Dharani.  The film featured Vikram, Jyothika and Reemma Sen in the lead roles, while Vivek, Sayaji Shinde, Telangana Sakunthala and Pasupathy among others play supporting roles.  The film, produced by A. M. Rathnam at a cost of 7 crore, had music composed by Vidyasagar and released in January 2003.  The film was a commercial success.  It was dubbed into Malayalam while being remade in Telugu, Sinhalese, Punjabi, and Bengali.  It Also Dubbed In Hindi As ""Khatarnak Ishq"" .

[article_a5802d45a7ea8d3a0bde_b256_s0000-0000] TITLE: Vikram (actor) | SENTENCE_IDS: [0] | TEXT: Kennedy John Victor, known professionally as Vikram or Chiyaan Vikram, is an Indian film actor who predominantly appears in Tamil language films and has won seven Filmfare Awards as well as one National Film Award and Tamil Nadu State Film Award amongst other recognitions and was awarded an Honorary Doctorate by the People's University of Milan in May 2011.

[article_c68a752b9f984fbf7161_b256_s0000-0003] TITLE: Rana Daggubati | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Ramanaidu Daggubati (born 14 December 1984), also known by his stage name Rana Daggubati or simply, Rana, is an Indian actor, producer, visual effects co-ordinator and photographer.  He is known for his works in Telugu cinema, Tamil cinema and Hindi cinema.  As a Visual Effects producer, Rana won the State Nandi Award for Best Special Effects in 2006 for the Telugu film ""Sainikudu"" starring Mahesh Babu.  In 2006, he received the National Film Award for co-producing ""Bommalata – A Bellyful of Dreams.""

[article_ffdc91ce3fd62731a925_b256_s0000-0001] TITLE: Raj Kapoor | SENTENCE_IDS: [0, 1] | TEXT: Ranbir Raj Kapoor (14 December 1924 – 2 June 1988), also known as ""the greatest showman of Indian cinema"", was a noted Indian film actor, producer and director of Hindi cinema.  Born at Kapoor Haveli in Peshawar to actor Prithviraj Kapoorhe was a prominent member of the Kapoor familythat produced several celebrated Bollywood superstars.

[article_6b7752bfb4cc44f85593_b256_s0000-0003] TITLE: Aamir Khan | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Aamir Khan (] ; born Mohammed Aamir Hussain Khan on 14 March 1965) is an Indian film actor, director, and producer.  Through his career in Hindi films, Khan has established himself as one of the most popular and influential actors of Indian cinema.  He is the recipient of numerous awards, including four National Film Awards and eight Filmfare Awards, as well as an Academy Award nomination.  He was honoured by the Government of India with the Padma Shri in 2003 and the Padma Bhushan in 2010.

[article_d555d5e93f8c73f9d54a_b256_s0000-0003] TITLE: Doctorate | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: A doctorate (from Latin ""docere"", ""to teach"") or doctor's degree (from Latin ""doctor"", ""teacher"") or doctoral degree (from the ancient formalism ""licentia docendi"") is an academic degree awarded by universities that is, in most countries, a research degree that qualifies the holder to teach at the university level in the degree's field, or to work in a specific profession.  There are a variety of doctoral degrees, with the most common being the Doctor of Philosophy (PhD), which is awarded in many different fields, ranging from the humanities to the scientific disciplines.  There are also some doctorates in the US, such as the Juris Doctor (JD), Doctor of Medicine (MD), Doctor of Dental Medicine (DMD), Doctor of Dental Surgery (DDS), Doctor of Osteopathic Medicine (DO), Doctor of Chiropractic (DC), and Doctor of Pharmacy (Pharm.D.)  which are generally regarded internationally as professional degrees rather than doctorates, as they are not research degrees and no defense of any dissertation or thesis is performed.

[article_4afe4cbb006bed1d84f1_b256_s0000-0004] TITLE: Doctor of Philosophy | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: A Doctor of Philosophy (PhD, Ph.D., or DPhil; Latin ""Philosophiae Doctor "") is the highest academic degree awarded by universities in most countries.  Ph.D.s are awarded for programs across the whole breadth of academic fields.  The completion of a Ph.D. is often a requirement for employment as a university professor, researcher, or scientist in many fields.  Individuals who have earned a Doctor of Philosophy degree may, in most jurisdictions, use the title of ""Doctor"" (often abbreviated ""Dr"") or, in non-English speaking countries, variants such as ""Dr. phil.""  with their name, and may use post-nominal letters such as ""Ph.D."", ""PhD"" or ""DPhil"" (depending on the awarding institute).

[article_d555d5e93f8c73f9d54a_b256_s0004-0004] TITLE: Doctorate | SENTENCE_IDS: [4] | TEXT:  Many universities also award ""honorary doctorates"" to individuals who have been deemed worthy of special recognition, either for scholarly work or for other contributions to the university or to society.

[article_5cdf5b626329428145a7_b256_s0000-0001] TITLE: Inter Milan | SENTENCE_IDS: [0, 1] | TEXT: F.C. Internazionale Milano, commonly referred to as Internazionale (] ) or simply Inter and colloquially known as Inter Milan outside Italy, is a professional Italian football club based in Milan, Lombardy.  The club has played continuously in the top tier of the Italian football league system since its debut in 1909.

[article_0c4572d80d44f16bd49f_b256_s0000-0001] TITLE: Grigori Aleksandrov | SENTENCE_IDS: [0, 1] | TEXT: Grigori Vasilyevich Aleksandrov or Alexandrov (Russian: Григо́рий Васи́льевич Алекса́ндров ; original family name was Мормоненко or Mormonenko; 23 January 1903 – 16 December 1983) was a prominent Soviet film director who was named a People's Artist of the USSR in 1947 and a Hero of Socialist Labor in 1973.  He was awarded the Stalin Prizes for 1941 and 1950.

[article_679458ba41a1f3833184_b256_s0000-0003] TITLE: Gal Gadot | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Gal Gadot-Varsano (Hebrew: גל גדות‎ ‎ , ] ; born April 30, 1985) is an Israeli actress and model.  Gadot is primarily known for her role as Wonder Woman in the DC Extended Universe.  She started with """" (2016), continued again in 2017 as the lead in ""Wonder Woman"", and will reprise the role in ""Justice League"".  She previously appeared as Gisele Yashar in several films of ""The Fast and the Furious"" franchise.

[article_1e53b4c23246f1d76729_b256_s0000-0002] TITLE: Kamal Haasan | SENTENCE_IDS: [0, 1, 2] | TEXT: Kamal Haasan (born 7 November 1954) is an Indian film actor, director, screenwriter, producer, playback singer and lyricist who works primarily in Tamil cinema.  Kamal has won several film awards including three National Film Awards, the second-most by any Indian actor, and nineteen Filmfare Awards.  His production company, Rajkamal International, has produced several of his films.

[article_0c6a2f8f770b3bd61022_b256_s0000-0002] TITLE: Kajal Aggarwal | SENTENCE_IDS: [0, 1, 2] | TEXT: Kajal Aggarwal (born 19 June 1985) is an Indian film actress and model.  One of the most popular Indian celebrities, she has established a career in the Telugu and Tamil film industries and has been nominated for four Filmfare Awards South.  In addition to acting, Kajal participates in stage shows and is a prominent celebrity endorser for brands and products.

[article_9991a65f2a3630473d53_b256_s0000-0002] TITLE: Don Johnson | SENTENCE_IDS: [0, 1, 2] | TEXT: Donald Wayne Johnson (born December 15, 1949) is an American actor, producer, director, singer, and songwriter.  He played the role of James ""Sonny"" Crockett in the 1980s television series ""Miami Vice"" and had the eponymous lead role in the 1990s cop series ""Nash Bridges"".  Johnson is a Golden Globe–winning actor for his role in ""Miami Vice"", the American Power Boat Association's 1988 World Champion of the Offshore World Cup, and has received a star on the Hollywood Walk of Fame.

[article_8f43bcf3341e64f93cf6_b256_s0000-0002] TITLE: Jayalalithaa | SENTENCE_IDS: [0, 1, 2] | TEXT: Jayaram Jayalalithaa (born Komalavalli, 24 February 1948 – 5 December 2016) was an Indian actor and politician who served six terms as the Chief Minister of Tamil Nadu for over fourteen years between 1991 and 2016.  From 1989 she was the general secretary of the All India Anna Dravida Munnetra Kazhagam (AIADMK), a Dravidian party whose cadre revered her as their ""Amma"" (mother), ""Puratchi Thalaivi"" (revolutionary leader) and ""Thanga Tharagai"" (golden maiden).  Her critics in the media and the opposition accused her of fostering a personality cult, and of demanding absolute loyalty from AIADMK legislators and ministers who often publicly prostrated themselves before her.

[article_162004bed477b1b49c13_b256_s0000-0007] TITLE: Dangal (film) | SENTENCE_IDS: [0, 1, 2, 3, 4, 5, 6, 7] | TEXT: Dangal (English: ""Wrestling competition"" ) is a 2016 Indian Hindi-language biographical sports drama film loosely based on the story of Mahavir Singh Phogat, an amateur wrestler, who trains his daughters Geeta Phogat and Babita Kumari to be world-class wrestlers.  It was directed by Nitesh Tiwari.  Produced by Walt Disney Pictures, Aamir Khan Productions and UTV Motion Pictures, it stars Aamir Khan as the father.  Both daughters go on to win medals at the 2010 Commonwealth Games.  Babita won a silver medal at the Games, in the 51 kg class and gold at the 2014 Glasgow Games in the 55 kg class.  In 2012, Geeta became the first Indian female wrestler to qualify for the Olympics.  Mahavir's efforts inspired dozens of Indian women to take to wrestling.  Fatima Sana Shaikh and Sanya Malhotra play the older selves of the sisters while Sakshi Tanwar plays their mother and Aparshakti Khurana, their cousin.

[article_8817002c8054a3ca9682_b256_s0000-0000] TITLE: Jimi Mistry | SENTENCE_IDS: [0] | TEXT: Jimi Mistry (born 1 January 1973) is an English actor, best known for his roles in ""EastEnders"" and ""Coronation Street"" as well as appearing in numerous films such as ""East Is East"", ""Blood Diamond"", ""The Guru"", ""Exam"", ""West is West"", ""Ella Enchanted"" and ""The Truth About Love"".

[article_d5457736529072be6df3_b256_s0000-0003] TITLE: Thara Kalyan | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Thara Kalyan (Malayalam: താര കല്യാണ്‍) is an Indian classical dancer and an Indian movie and television actor in Malayalam language.  She has acted in mainstream Malayalam films, telefilms and television serials.  She is also a professional dancer in Bharatanatyam, Mohiniyattam, and Kuchipudi. Currently she is playing lead role in Malayalam Soap opera Karuthamuthu and she won ""Best Character Actress"" at Asianet Television Awards 2016

[article_b8ed01a2b5c230ba0c39_b256_s0000-0003] TITLE: Vadim Berezinskii | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Vadim L'vovich Berezinskii (15 July 1935, Kiev – 23 June 1980, Moscow) was a Soviet physicist.  He was born in Kiev, graduated from Moscow State University in 1959, and worked in Moscow and the Landau Institute for Theoretical Physics.  He is famous for having identified the role played by topological defects in the low-temperature phase of two-dimensional systems with a continuous symmetry.  His work led to the discovery of the Berezinskii–Kosterlitz–Thouless transition, for which John M. Kosterlitz and David J. Thouless were awarded the Nobel Prize in 2016.

[article_f44af4cd671176c40a18_b256_s0000-0002] TITLE: Ladislav Matejka | SENTENCE_IDS: [0, 1, 2] | TEXT: Ladislav Matějka (May 30, 1919 in České Budějovice – September 29, 2012 in West Newton, Massachusetts) was a Czech scholar of semiotics and linguistic theory, who translated and published many contributions to Prague linguistic circle theory.  He received his doctorate in Charles University in Prague in 1948 and then emigrated to the U.S. From 1956 until 1989 he taught at University of Michigan in the Slavic Department.  In 1962, he founded Michigan Slavic Publications, a series that has published more than 100 volumes by authors such as Roman Jakobson and Nikolai Trubetzkoy.","[{""title"": ""Dhool"", ""sentence_id"": 0}, {""title"": ""Dhool"", ""sentence_id"": 1}, {""title"": ""Vikram (actor)"", ""sentence_id"": 0}]",sufficient,1,0.9990259408950806,1,correct_stop,2791,>2048,3,3,0.0,,,,
